value
190 CALIFORNIA AVE
200 Glory Lily Ct.
1406 NEWHALL PY
4444 PRONGHORN CT
3707 CLAYTON RD
2500 LAGUNA CI F
2358 DUTCH SLOUGH RD
35 LOIS AVE
111 Willow Oak Place
1255 DETROIT AV
6726 Gunn
1395 KENWAL RD
1375 KENWAL RD
36906 bolina terrace
1399 HENDERSON LN
1804 CHINQUAPIN COURT
20535 MARSHALL ST
53 NEAD PL
442 RUBY TER
700 SUNTREE LN # 715
1890 SAN VINCENTE DR
100 NORRIS CANYON PL
1440 REGANTI PL # 9
374 PINOLE AVE
3307 JAMIE WAY
4313 AVILA CT
1729 ENDRISS DR
461 LASSEN DR
5188 SELMA AVE
4671 BAYSIDE WAY
7331 WALDO LN
1192 RED LEAF WAY
21456 MEEKLAND AVE
2760 19th Ave.
4876 STARFLOWER DR
2722 19TH AVE
1728 NETTO CT
1930 PEGGY DR
63 IRON HORSE LN
31 SNOW MELT CT
788 CANTERBURY AVE
1995 VISTA DEL RIO ST
967 21ST ST
1676 SAN MIGUEL DR
281 LIVORNA HEIGHTS RD
2236 HURON DR
293 LUDLOW PL
442 N Covina St
228 FRANCISCAN DR
521 TAHOS RD
722 N VILLA WAY
715 GLASGOW CI
38045 Logan Drive
30524 Meridien Circle
2120 DENNIS DR
4614 PORTER ST
7 LAUREL CT
324 Brookdale Way
744 CARPINO AVE
1560 SUNNYVALE AVE
18558 Ricardo Ave
4160 EMERALD ST
15 DANVILLE OAK PL
96 Camino Del Sol
1803 GEARY RD
2473 PECAN ST
701 BLUEROCK DRIVE
2540 POTOMAC ST
2331 Sweetwater Dr
1150 HEARST DR
282 MAR VISTA RD
2192 HILLSIDE AVE
2039 DEL NORTE ST
3001 Ferngrove Way
2741 OHARTE RD
3387 Ashbourne Circle
6640 BRANN ST
1806 MAHOO LN
2667 PARKER AVE
5132 TEHACHAPI WAY
2231 Chestnut Dr
16080 Via Descanso
1095 59TH ST
688 Adelle Street
561 MORNINGHOME RD
621 35TH ST
1645 36TH AVE
0 MC BRYDE AVE
1287 79th ave
6425 BRANN ST
1073 ARLINGTON BLVD
380 63RD ST
118 THE UPLANDS
5160 SHAFTER AVE
10 HILLCREST RD
224 MANUEL CT
1051 CRAGMONT AVE
44 DOMINGO AVE
409 DEERHILL DR
2844 DERBY ST
364 62ND ST
3808 MALIBU PL
2817 ASHBY AVE
1 CLAREMONT CRESCENT
168 HILL RD
434 MICHIGAN AVE
1709 LA LOMA AVE
2842 ASHBY AVE
459 BOYNTON AVE
711 SPRUCE ST
5 AJAX PL
693 SANTA ROSA AVE
465 BOYNTON
2730 BELROSE AVE
2223 RANCHO RD
2700 DANA ST
1020 KEELER AVE
4504 Spring Valley Way
768 SAN LUIS RD
76 THE PLAZA DR
5953 MANCHESTER DR
1004 CRAGMONT AVE
70 LATHAM LN
168 SOUTHAMPTON AVE
210 STONEWALL RD
2665 SAN BENITO DR
50 ALVARADO RD
2800 KELSEY ST
2800 Fourth Street
77 EUCALYPTUS RD
850 KEELER AVE
80 CODORNICES RD
4641 PARK BLVD
1242 GLEN AVE
36 ARLINGTON AVE
971 HILLDALE AVE
55 PARKSIDE DR
3326 DWIGHT WAY
2810 CLAREMONT BLVD
25 HAZEL RD
632 ALVARADO RD
217 GRAVATT DR
1012 GLENDORA AVE
745 WOODHAVEN RD
737 SPRUCE ST
133 LAWNVIEW CIR
1921 SAN ANTONIO AV
101 THE PLAZA DR
4205 DELTA FAIR BLVD
1540 LE ROY AV
4021 SAINT ANDREWS WAY
4486 SPIRE ST
140 FOREST LN
2355 PELHAM PL
3246 Hdye Street
11527 Obispo Court
29 CHANCELLOR PL
752 SAN DIEGO RD
1874 YOSEMITE RD
2929 LINDEN AV
12 ANSON WY
10 ARDEN RD
1542 LE ROY AV
144 CORRAL CIR
100 KINROSS DR #7
401 SKYCREST DR
2730 BELROSE AV
12 TWAIN
6051 ROUND HILL DR
2001 TIFFIN RD
4584 Shawnee Way
41 THE PLAZA DR
6019 HARWOOD AV
1511 ARCH ST
99 WOODRANCH CI
9701 BLUE MOUND DR
456 BOYNTON AV
1141 VALLECITO COURT
211 KAITLYN LN
375 BEACON RIDGE LN
1400 SCENIC AV
155 PURDUE AV
668 TURQUOISE DR
6016 HARWOOD AV
59 OAKVALE AV
1305 BAY VIEW PL
\N
1006 SHATTUCK AV
166 SAN JOAQUIN CT
4736 BAYSIDE WAY
671 SPRUCE ST
1172 MILLER AVE
1355 QUEENS RD
15 CANYON RD
51 OAKVALE AVE
843 34TH ST
1000 ALVARADO RD
1065 STERLING AVE
2450 HILLSIDE AVE
1301 ALVARADO RD
2844 WOOLSEY ST
2433 WARRING ST
2727 RUSSELL STREET
2055 SIERRA RD
1736 11TH ST
839 ATHENS AVENUE
5920 ROSS ST
3385 Deer Hollow Drive
1243 MARIGOLD RD
4502 Doane St
707 BLOCHING CI
3119 GLORIA TER
3408 Barmouth Drive
432 CURLEW RD
527 SHADELANDS PL
2160 MEGAN DR
1400 WILDCAT WAY
1867 LAURELVIEW
2160 Cameron Circle
2312 FRUITVALE AVE
11776 SHADOW DR
4704 DUNDEE ST
1520 CUTTER CT
531 INDIAN HOME RD
1200 DAY AV
1060 OAK GROVE RD
1175 RIVER ROCK LN
1360 ARLINGTON WAY
681 ASHFORD PL
2745 GRANDE VISTA AVE
2253 Firwood Ct.
0 3RD ST
3607 DUMBARTON STREET
182 IRONWOOD DR
2506 82ND AVE
568 FRANCIS DR
2714 60TH AVE
3932 COOLIDGE AVE
2418 CEDAR ST
644 CRAGMONT AVE
5821 OCEAN VIEW DR
19 PINE VALLEY PL
4350 HILLVIEW DR
1496 EUCLID AVE
589 SAN LUIS RD
250 TUNNEL RD
2555 ROSE ST
88 The Plaza Dr.
2362 MARIN AVENUE
186 ALVARADO RD
2406 E 65TH AVE AVE
35213 N GAWAIN CT
1515 ARCH ST
3045 Deakin Street #U
2285 FIRWOOD CT
1236 Villa Terrace Drive
638 GRAVATT DR
3148 LEWISTON AVE
538 Appian Way
39078 GUARDINO DR
4185 SEDGE ST
1147 EUCLID AVENUE
35 OAKVALE AVE
1415 BONITA AVE
420 PINE PARK CT
915 SPRUCE ST
2225 BLAKE ST
1025 STIMEL DR
95 VICENTE RD
1227 BRIDLEWOOD CT
1070 GRIZZLY PEAK BLVD
946 SAN BENITO RD
878 ARLINGTON AVE
2239 MARIN AVE
23 MATISSE CT
3039 HUDSON DR
4025 SKYLARK LN
769 ALVARADO RD
95 ALVARADO RD
5925 MONADNOCK WAY
3019 BENVENUE AVE
589 SAN LUIS RD
663 CARLSTON AVE
1481 GREENWOOD TERRACE
1449 WESTVIEW DRIVE
561 SANTA CLARA AVENUE
44960 LYNX DR
23 FROGS LEAP WAY
184 DUNCAN WAY
940 143RD AVE
2732 GROOM DR
880 GRIZZLY PEAK BLVD
16566 Bungalow Lane
147 DEL MAR AVENUE
3477 WILSON AVE
1073 CRAGMONT AVENUE
620 EL PASEO DR.
229 TRINITY AVENUE
16 EUCALYPTUS ROAD
1809 MARIN AVENUE
1106 CRAGMONT AVENUE
545 CRAGMONT AVENUE
5557 TAFT AVENUE
2515 HILGARD AVENUE
485 Ramos Av
143 CALVERT CT
12922 HAWKINS DR
110 BLACKSTONE DR.
1173 CLAREMONT DR
401 BORICA DR
611 MICHELE DR
2724 MARSH DR
440 REGAL LILY LN
3007 BOARDWALK ST
10 ARDEN ROAD
984 ALVARADO ROAD
7265 LAMAR LOOP
5020 VALLEY CREST DR
2887 BUENA VISTA WAY
1211 SPRUCE STREET
4266 CHAPMAN WAY
1807 OAKMEAD DR
870 GRIZZLY PEAK BLVD
10782 SORNOWAY LN
257 CONIFER TERRACE
1339 GRIZZLY PEAK BLVD
491 BOYNTON AVENUE
2590 CEDAR STREET
682 ENSENADA AVENUE
559 OLD ORCHARD DR
238 LAKE DRIVE
84 THE PLAZA DRIVE
1291 Beaulieu Drive
1560 REGENCY COURT
5107 EQUESTRIAN COURT
841 CRESTON RD
4633 PARK BLVD
1918 NEWELL AVE
715 ARLINGTON AVENUE
890 GRIZZLY PEAK BLVD
2756 CHERRY LN
1577 ROSE STREET
11 ALVARADO ROAD
360 SUMMERVIEW CT
311 MARLOW DR
1097 CRESTON ROAD
2811 KELSEY STREET
1018 MOUNTAIN BLVD
809 SHATTUCK AVENUE
3115 HOLYROOD DRIVE
14 BRIDGE ROAD
6887 CHAMBERS DRIVE
1185 GREENBROOK DR
9050 BROADWAY TERRACE
2333 EDGEHILL CT
940 REDONDO WAY
1 CLAREMONT CRESCENT
265 PANORAMIC WAY
1154 WALNUT STREET
65 EUCALYPTUS ROAD
555 PIERCE ST
6186 MOORE PL
3576 FRANKLIN AVE
1417 QUEENS ROAD
2815 PIEDMONT AVE
5856 OCEAN VIEW DR
4236 DUBHE CT
1138 GRAND VIEW DRIVE
5734 STONECLIFF VISTA LN
35073 Dorchester Court
1100 GRIZZLY PEAK BLVD
27 WINDSOR AVENUE
35822 CLUNY PL
211 EL SOBRANTE
54 SUNSET LANE
1082 TROJAN AVE
125 STONEWALL ROAD
2 STIRLING DR
2830 BUENA VISTA WAY
21 TYSON COURT
2960 SHASTA ROAD
2145 RANGEVIEW PL
1851 EDEN PLAINS RD
4065 ROSEHILL PL
210 STONEWALL RD
3830 DUNBAR PL
21103 GARY DR
2455 Paddock
2957 AVALON AVENUE
31 RUSSELL CT
2735 FULTON ST
1219 CAPE COD WY
5469 FIELD BROOK CT
95 WINDWARD CMN
95 WINDWARD CMN
338 MILL RD
3693 MADRONE AVE
2430 Rheem
5118 COCO PALM DR
2813 KELSEY ST
1166 CRAGMONT AVE
1036 MARIPOSA AVE
401 MONTE VISTA AVE
3914 Rockingham Dr.
1006 BALTUSROL RD
2800 FULTON ST
19 ORCHARD LN
908 MENDOCINO AVE
2813 STUART ST
6142 HARWOOD AVE
1036 MARIPOSA AVE
6590 SWAINLAND RD
5329 BROADWAY
825 OXFORD ST
5972 CHABOLYN TER
16052 VIA SEGUNDO
2877 SHASTA RD
2433 HEATHERLEAF LN
4053 MEADOW LAKE ST
1957 GASPAR DR
535 CRAGMONT AVE
434 VASSAR AVE
2121 VALE RD
257 HILLCREST RD
5272 GOLDEN GATE AVENUE
200 ARLINGTON AVE
22 MARYLAND AVE
1343 WILLIAM WAY
14 THE UPLANDS
65 SOUTHAMPTON AVENUE
48 ARLINGTON AVE
8627 THORS BAY RD
1541 NICHOLAS DR
299 PANORAMIC WAY
1614 SPRUCE ST
1869 STRATTON CIR
5748 BELLEZA DR
724 TRENT TER
5357 PASO DEL RIO WAY
4231 KNOLLVIEW DR
851 INDIAN ROCK AVE
1120 CRAGMONT AVE
1517 TYLER ST
745 GLASGOW CIR
2929 BUENA VISTA WAY
116 BEHRENS STREET
6018 WESTSIDE DRIVE
3601 Glasgow Cir
184 LOCH LOMOND WAY
1071 OAK HILL RD
4463 HYDE COMMON
4450 BANGOR CT
161 MERANO
502 Weiner Way
1117 EUCLID AVE
2525 HILL CT
790 Covey Ct
6215 MANOA STREET
929 Springview Cir
1729 ALHAMBRA LN
45 BARRONS PL
55 ROSS CIR
1126 MILLER AVE
35 HILLCREST RD
1419 QUEENS RD
5860 BUENA VISTA AVE
2927 FOREST AVE
1089 56TH ST
4428 VIEJO WAY
44038 Renoir Terrace
1771 BEVERLY PL
2643 BENVENUE AVENUE
1636 BONITA AVENUE
5375 PACHECO MNR
3466 TORINO CT
6 WING SET PL
120 STEPHANIE CT
600 KIRKSTONE CT
209 RUSTIC PL
10 HILLCREST ROAD
1480 CAMPUS DRIVE
220.5 WILLAMETTE AVE
3557 72nd Ave.
35461 GUSTAVO CT
6209 COLBY ST
161 VICENTE RD
28 HILLCREST RD
605 WELLESLEY AVE
7174 NORFOLK RD
1675 LA LOMA AVE
1734 WOODHAVEN WAY
2938 AVALON AVE
149 MARGIE DR
2 PARK GATE
1009 OVERLOOK RD
5 SUNSET DR
66 VICENTE RD
2733 CLAREMONT BLVD
51 FOREST LN
9 BRIDGE RD
641 BOULEVARD WAY
1015 KEITH AVE
1871 THOUSAND OAKS BLVD
784 SPRUCE ST
5388 SELMA AVE
605 WOODMONT AVE
5754 COLTON BLVD
760 CARLA WAY
4237 MARGERY DR
523 Bell
910 COLUSA AVE
2200 40TH AVE
54 STARK KNOLL PL
1516 LE ROY AVE
821 CENTER AVE
5545 MERRITT DR
3077 Ormonde Street
2957 PINE AVE
2629 75 TH AVE
4275 TERRABELLA WAY
1890 Spring Valley Way
4644 CENTRAL PARKWAY
113 LYNDHURST PL
1058 Victoria Avenue
419 BOYNTON AVE
3728 BUELL ST
1729 6TH ST
1729 6TH ST
1578 CORTE REINA CMN
2400 SPYGLASS DR
911 Joree Lane
511 Joree Lane
1766 CHERRY HILLS DR
14014 OUTRIGGER DR
2868 ALIDA ST
2825 Delaware St
1500 PUTNAM ST
27 TANGLEWOOD RD
5454 RUTH AVE
4 Peach Blossom Lane
7300 Cronin Cir
6630 FORGET ME NOT COMMON
1916 CEDAR ST
43574 BRYANT ST
6033 CHABOLYN TERRACE
2734 EAST CT
1530 SUNNYVALE AVE
4424 GEM AVE
5236 JAMES AVE
1673 Geary Road
39366 MARIPOSA WAY
201 CROSS BRIDGE DRIVE
1064 MONTEREY AVE
10 NORTHGATE AVE
1309 GLENDALE AVE
5934 MARGARIDO DR
1157 AMADOR AVE
39921 Parada Street
688 Macabee Way
76 CODORNICES RD
545 DWIGHT PL
31 BIEHS CT
28 ORMINDALE CT
19 BARBEE LN
865 COLUSA AVENUE
878 ARLINGTON AVE
2741 ASHBY PLACE
915 OXFORD ST
1141 OXFORD ST
9050 BROADWAY TER
6456 MYSTIC ST
5153 Kiowa Court
29 DOMINGO AVE
6801 MACARTHUR BLVD
643 39th Street
2196 REDWOOD Rd.
2200 DELTA RD.
1753 VANCOUVER WAY
2275 BRITANNIA DR
46925 BRADLEY ST
68 Sea Isle
3329 CAMARONES PL
400 ARLEWOOD CT.
19741 LOUISE CT
1693 WARSAW AVE
1307 USTILAGO DR
211 EL SOBRANTE DR
4105 WALNUT DR
35 Serena Lane
1007 41ST ST
3828 Stone Pointe Way
2688 BECARD CT
1327 Peralta Ave
4816 CHEROKEE DR
6709 CORTE DEL VISTA
1715 GRAND VIEW DR
15558 TRACY STREET
3222 RED CEDAR TER
2664 Avocet Lane
2444 Dutch Slough Rd
1735 19th ave
252 W 19TH ST
2234 Reef Court
51 VICENTE RD
1453 BISMARCK LN
1120 KELVIN RD
441 Lone Oak Ct.
36995 NEWARK BLVD
201 Lavender Way
425 GRAND OAK CT
5386 ASPENWOOD CT
0 FRANKLIN CANYON RD
825 El Quanito Dr
1245 CHAPEL AVENUE
10 Hill Court
47 DANVILLE OAK PL
137 AVOCADO CT
83 DOWITCHER CT
1745 CHURCH ST
70 ORION CT
4829 VINEWOOD WAY
61 EAGLE LAKE LN
2453 BERMUDA AVE
688 Concord Place
5425 CONCORD BLVD
3210 Alger Road
1109 MOUNTAIN BLVD
4522 PENNIMAN AVENUE
1326 SUMAC CIR
3117 Martin Luther King
1145 Oakview Ave.
23 SEA CREST TER
1108 San Donato
1437 45TH AVE
4500 ALLENDALE AV
3900 FINCH CT
2203 LAKEVIEW CIR
1042 63RD ST
5941 MCANDREW DR
2316 MEGAN DR
840 SANTA RAY AVE
2228 MONTEVIDEO DR
1980 ROSECREST DR
3549 REDWOOD RD
3255 GUIDO ST
2228 9TH AVE
3220 SHEFFIELD AVE
322 HANOVER AVE
1239 33RD AVE
2530 ALBERTINE LN
3357 MONAGHAN ST
6170 HARBORD DR
22645 Fourth St
11444 Bloomington Way
349 BRIGHTON ST
109 Breed Avenue
5941 Colton Blvd.
2422 BURLINGTON ST
87 MARINA LAKES DR
545 32ND ST
108 Crow Place
161 ANDREW AVE
1276 ALDER CREEK CIR
21456 MEEKLAND AVE
27586 Sebastian Way
11847 FOOTHILL RD
2788 Alliston Loop
549 SASSAFRAS DR
1053 Rachele Road
6070 LAKEVIEW CIR
00300 Fairview Ave
48339 COTTONWOOD ST
637 Hartley
25969 MEADOWMIST DR
9649 MADDUX DR
1404 PLYMOUTH LN
400 MIDWAY PLACE
4 BRADFORD ISLAND RD
4562 REYES DR
1385 Sangamore Street
12 DORAL DR
910 Natoma Ct
288 3RD ST
3112 RAWSON STREET
2635 KENDRICK CIRCLE
301 RIPLEY AVE
412 CLIFTON AVENUE
6140 MAZUELA DR
3238 LOOKOUT POINT LOOP
2869 Winchester Dr
725 Auburn Place
11755 BLOOMINGTON WAY
223 CARTER PLACE
367 VERNON ST
733 MAPLE CT
11237 LOCHARD ST
1664 COUNTRYWOOD CT
6400 CHRISTIE AVE
3830 EUGENE ST
1017 Quill Rd
89 ATHERTON CIR
3128 FOX CREEK DRIVE
1519 13th Avenue
4541 CLIPPER DR
700 CANYON OAKS DR
1372 SANDSTONE DR
2740 22ND AVE
1087 MURRIETA BLVD
525 JONES PL
6821 WAVERLY RD
2435 DIABLO RANCH PL
540 WANO ST
3462 Figueroa Dr
239 Azores Ct
1240 TERRA AVE
3920 CHURCHILL DR.
7812 SHADY CREEK RD
3282 CASA GRANDE DR
4023 SKYLARK LANE
6792 Cedar Blvd
5132 WINCHESTER DR
1624 Brookside St
2300 82ND AVE
2840 D ST.
6498 BAYVIEW DR
417 Clarksburg Pl (VerL183 E)
6500 BAYVIEW DR (Jade 205B)
5012 Congress Ave.
1100 LA BREA TER
2395 Tecado Terrace
2249 DeMartini Lane (LP 140B)
626 Serramonte Ct
5051 ROYAL PALM DR
150 QUINAULT WAY
949 MEDOLLA CT
8 HUNTERS TERRACE
710 CONTADA CIR
2325 Verona Drive
908 SPRINGVIEW CIR
4529 KNOLLPARK CIR
2355 Verona Drive (TOS 2055D)
2650 EMMA DR
2917 RIO GRANDE DR
31785 MEDINAH ST
16662 Rolando Ave.
1476 KOOSER ROAD
2070 ENCINAL AVE
4831 John Muir Road
1743 ORO VALLEY CIR
4019 EAGLE NEST LN
1789 HELSINKI WAY
2599 Cooper Circle
2191 GREENRIDGE DR
5872 NORTHLAND TER
49002 CINNAMON FERN CMN
8221 NEY AVE
172 LUELLA DRIVE
613 W 19TH STREET
1808 SUNDBERG AVE
933 ADDISON ST
58 CASABLANCA ST
221 F STREET
36163 San Pedro Dr.
1706 Redwood Rd.
3320 STREAMWOOD CT
2510 Mt. Diablo Scenic Blvd
834 Seminole Dr
659 Starlite way
895 ANTELOPE TER
21103 GARY DR
261 Arrowhead Way
5030 Sutherland Dr
5935 GOLDEN GATE AVE
676 ATHERTON PL
638 Banks St
1120 SHADY CREEK PL
1987 Lincoln Ave.
0 ROLPH PARK DR
3461 CRANE WY
4772 NICOL CMN
3911 VINEYARD AVE
2265 HARMONY CT
1144 SINGINGWOOD CT
1033 MCCAULEY RD
2737 ANDRADE AVE
2051 GLENBROOK CT
2801 Santa Clara Avenue
124 Ascot Court
100 AMBERFIELD LN
716 LINCOLN AVE
673 PARADISE VLY S
3263 MADERA AVE
4405 Belvedere
41 OAKVALE AVE
102 HUBBARD AV
4504 SANDYFORD CT
1580 TERRY LYNN LN
4385 SNOWCLOUD CT
5033 WOODMONT WAY
1372 Highland Blvd
309 CULET DR
605 CONDOR PL
5250 RIVERDALE CT
2524 MARICOPA AVE
302 MONTAIR DR
27936 BUNTING ST
3463 wells
4448 STONE RD
10497 Nattress way
3021 WINDMILL CANYON DR
309 E ST
2605 RUTGERS LN
7870 NEY AVE
11412 WINDING TRAIL LN
520 HONEY LAKE CT
85 VERNON ST
131 INVERNESS WAY
5468 ROUNDTREE PL
22138 MAIN STREET
4520 CENTRAL PKWY
Vic Ave E3/98 St. E
3200 SOUTHRIDGE DR
16 MELISSA CT
404 Eastmoor Ave
42323 Greenbrier Park Drive
3516 ATWATER CT
1011 VILLA NUEVA DRIVE
25714 SPRING DR
1413 CALLE ENRIQUE
1760 CHAPARRAL DR
2229 SAN ANTONIO AVE
739 Misty Circle
3903 Crow Canyon
3385 DUBLIN BLVD
2117 CREEKVIEW PL
1615 Cedar St.
6545 ALTA VISTA DR
1242 HOMESTEAD LN
115 TANAGER COURT
3124 coolidge avenue
240 KENILWORTH AVE
2041 BERINGER WAY
48999 OAT GRASS TER
27585 La Porte Ave
15 ESTATES DR
11600 Alegre Drive
4615 BROOKDALE AVE
4473 QUEENSBORO WAY
16172 VIA HARRIET
35407 GUSTAVO CT
25 FROGS LEAP WAY
4348 FITZWILLIAM ST
4354 TERRABELLA WAY
917 Hough Ave
4 COMMODORE DR
6501 CHABOT RD
15911 Gramercy
3654 Pontina Ct
330 ASHTON AVE
638 Alvarado Rd
1550 Cielo Court
40626 PALATINO ST
3414 Market St.
331 Corrie Place
1405 Dawn Court
544 KNOLLWOOD CT
7340 Sunkist Dr.
7552 IMPERATA LN
11 HUNTERS TER
985 HAWTHORNE DRIVE
621 STEVENS CT
1462 SONOMA CT
1256 STANHOPE LN
978 E Taylor
13510 Quartz
525 RIDGEVIEW CT
166 Selby Lane
2858 GARDENSIDE CT
1 South Breeze Ridge Dr
1211 ORANGE ST
4528 ROEBUCK WAY
6355 GATWICK CT
311 2ND ST
103 FAIRWOOD CT
2 BRIGHTWOOD
741 THOMAS LN
5767 PEPPERRIDGE WAY
2356 SEQUOIA DR
51 MONTELL ST
3472 Thunderbird Drive
187 Marina Lakes
399 WARWICK DR
1821 ARGONNE DR
2117 BAMBOO WAY
4009 CAMINO VINEDO
1133 MEADOW LN
47  W LAKE DR
1629 ASHWOOD DR
1557 LONGFORD
4513 BIRCH BARK RD
315 STRATFORD PL
3180 CAFETO DR
603 WHITBY LN
1440 PORT CT
741 Coral Ridge Circle
710 FRAZIER DR
3401 Jetty Drive
1342 BAY ST
42702 LOMA DR
305 RIPLEY AVE
5463 benttree
1626 87TH AVE
1937 RAINIER COURT
281 Vernon Ave
1104 F Street
1812 13TH AVE
3241 Suter St.
2341 HAGEN OAKS DR
914 CHESTNUT ST
1435 Suellen
2520 Canyon Lakes Dr
915 NATCHEZ DRIVE
122 SUMMERSIDE CIR
1201 BRICKYARD WAY
341 Bryan Drive
1708 10th
42 TENNIS CLUB DR
4737 MANGROVE DR
7316 Bedford Way
4418 CORKWOOD CT
1211 66th Street
1001 RADIANT LN
2420 ALDERWOOD DR
858 MOUNTAIN VIEW DR
404 JADE CT
2215 86TH AV
4221 LAS POSITAS RD.
10 DEL MAR CIR
13839 SCHOOL ST
1703 GREENTREE DR
31 VIGNOLA CT
414 CRYSTALLINE DR
38151 Farwell Dr
34624 Arroyo Drive
1968 Stratton Circle
2956 FILBERT STREET
36812 Bonito Dr
425 ORANGE ST
1428 Ward St
1074 WESLEY CT
807 WAINGARTH WAY
1867 PALOMINO PL
1569 BANBURY DR
444 Monterey Rd.
1095 59TH ST
1320 Brandon Dewey Lane
634 BALDWIN DR
455 DURANT AVE
2500 E OLIVERA RD
3722 LILY ST
1658 82ND AVE
0000 Not Available
3560 CASSENA DR
465 Fathom Drive
21 PINEVIEW CT
1857 RIDGELAND CI
9899 BRUNSWICK WY
8119 CARDIFF DR
309 MEGHAN LN
175 DIABLO RANCH CT
668 EL CERRO BLVD
1843 RIDGELAND CIR
523 PEPPERTREE RD
916 SNAPDRAGON WAY
1564 Bailey Dr
1755 ORO VALLEY CIRCLE
724 GLENDOME CIR
1025 Spring Valley
1724 Alhambra Avenue
2981 County Road A 13
28265 E 11th St
3167 WILDWOOD DR
1018 Vineyard
2631 DURANGO LN
5381 ASPENWOOD CT
10 LOST VALLEY DR
1134 ARKELL RD
164 RAVENHILL RD
26166 PETERMAN AVE
1838 GRAND VIEW DR
3696 VIRGIN ISLANDS CT
837 PACIFIC AVE
632 Arlington Isle
3525 METCALF ST
2714 VIOLA ST
2207 Orange ave
959 PHILLIPS WAY
3411 RICKS AVE
3025 CASTRO ST
5080 ENDERBY ST
958 WARFIELD AVE
6008 CANNING ST
1910 BLAKE ST
4090 Castle Canyon Ct
1976 FOX RIDGE CT
716 38TH ST
1572 GLAZIER DR
2804 GRANT ST
819 CONTRA COSTA BLVD
6065 CANNING ST
3620 MALCOLM AVE
27450 HEMLOCK RANCH ROAD
1049 SILVERHILL DR
2205 Mcgee Ave
413 ISABEL DR
375 SOMERSET RD
2123 WALNUT BLVD
21 BRIDLEPATH CT
2055 OLIVERA RD
2450 WALTERS WAY
2542 DOS RIOS DR
5715 Alhambra Valley Rd
769 ANDREA WAY
2560 WALNUT BL
4541 IMPERIAL WAY
7984 PINEVILLE CIR
5046 SANDMOUND BLVD
407 MONTECILLO DR
781 THOMAS LN
250 HIDDEN CREEK
15343 DEWEY ST
1212 HALE DR
32412 MONTEREY DR
521 McBride Drive
7116 Arbeau Dr
1290 BROOKDALE DR
3943 CARMEL WAY
288 Louette Ct
15814 via marlin
3520 SAN LEANDRO ST
1907 S FOREST HILL PL
4690 DEVONSHIRE CMN
216 STETSON DR
3258 MADDEN WAY
3332 King Street
125 W SIINO AVE
22 HILLCROFT WAY
5355 MANILA AVE
5704 MORAGA AVE
925 COUNTRY RUN DR
285 LINDERO TE
1631 MARALISA CT
1560 5th Street
1722 SAINT ANDREWS DR
505 GLASGOW CIRCLE
857 BOWER CT
1032 SYCAMORE CREEK WAY
1742 SAPLING CT
2527 Nason Ave
1722 DOVER AVE
3207 BLACKHAWK MEADOW DR
38364 CANYON HEIGHTS
155 VISTA DEL DIABLO
70 LOST VALLEY DR
40817 TOMALES TER
4200 MCSWAIN CT
5121 STAGECOACH WAY
2748 KILLARNEY DR
300 Alora Ct
6036 ROMA TE
291 LINDERO TE
3821 FALLBROOK CT
32457 JACKLYNN DR
820 Almond Drive
3035 De Anza
344 Norman
201 4th Street
1324 E 31ST ST
7642 Outlook Ave
379 BLUE OAK LN
1296 BABCOCK CT
2095 ROBB RD
2823 Pixie Drive
700 CANYON OAKS DR
6782 S Mariposa Ln.
5416 MARKET ST
1180 Dominique Drive
1281 Villa Terrace Drive
2724 GOULARTE DR
1032 MILLBROOK CT
3725 THISTLE WAY
3444 STONE RD
6 VISTA DIABLO
3783 Hatchers Circle
3360 SHAWN WAY
1878 HOLLAND DR
5017 RAVEN WAY
1027 Ready Court
7062 N Mariposa Ln
5888 BIDDLE AVE
2359 GOLDCREST CIR
994 57 street
2365 Cedar St
4013 Sarasta Bay Drive
350 SYBIL AVE
1189 JENSEN CIR
1541 Poppybank Ct.
39344 Sundale Dr
24808 MANGO ST
166 MAZIE DR
2411 Lunada Lane
2008 E ST
35 7TH E ST
873 LUCCA CT
4520 WILDCAT CIR
648 Ray Ct
2821 LA JOLLA DR
3001 SALVIO ST
2878 MORRO DR
2231 SANTA MARIA DR
3583 DUMBARTON ST
2342 BLUE RIDGE AVE
801 FRANKLIN ST
741 WATERVILLE DR
28065 QUERCUS CT
1631 La Salle
4280 Tanager common
561 LA VISTA RD
4657 Rimini Court
2760 CORTE MARIE
555 Ygnacio Valley Rd
1590 Sunnyvale Ave
4198 Forest Springs Road
34287 TORRINGTON PL
3010 GREY EAGLE DR
181 EMMONS CANYON LN.
401 GRAVENSTEIN TER
33165 FALCON DR
4261 Solar Circle
4272 Ogden Dr
1232 EXETER WAY
2829 POINT ARENA CT
5108 MARITA DR
240 HARBORAGE CT
2333 PINE KNOLL DR
21 EASTER CT
4864 ALRO AV
258 Augustine Drive
2146 ALAMEDA DIABLO
1283 ALDER CREEK CIR
712 River Road
124 ALVARADO AVE
2349 FIRWOOD CT
60 CREEK TREE LN
37789 Essanay Place
84 RIO VISTA AVE
600 Williams
850 WESTWOOD ST
7003 STAGECOACH RD
2432 REDWOOD DR
431 BAYVIEW DR
515 DURANT AVE
1241 HOMESTEAD AVE
1058 54TH ST
621 BLUE SPRUCE
14680 SATURN DR
1275 QUAIL VALLEY RUN
3229 Deering St
1625 N Alviso Pl.
6043 COLTON BLVD
